refinery_id,rem_name,year,feedstock,to_unit,kbd,vol_pct,api,api_type,sulfur_wt_pct,sulfur_type
PEMEX_DEER_PARK,Deer Park,2020,VGO - High Sulphur,FCC,20.0,8.285,24.15,Heavy,1.60,High
PEMEX_DEER_PARK,Deer Park,2021,I-Butane,IC4imports,0.98,0.377,120.01,Light,,High
PEMEX_DEER_PARK,Deer Park,2021,VGO - High Sulphur,FCC,10.0,3.833,24.15,Heavy,1.60,High
PEMEX_DEER_PARK,Deer Park,2022,I-Butane,IC4imports,1.4,0.502,120.01,Light,,High
PEMEX_DEER_PARK,Deer Park,2022,VGO - High Sulphur,FCC,15.0,5.369,24.15,Heavy,1.60,High
PEMEX_DEER_PARK,Deer Park,2023,I-Butane,IC4imports,4.12,1.52,120.01,Light,,High
PEMEX_DEER_PARK,Deer Park,2019,VGO - High Sulphur,CFHT,34.34,12.491,24.15,Heavy,1.60,High
EXXONMOBIL_JOLIET,Joliet,2018,I-Butane,IC4Imports,5.87,2.204,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2023,I-Butane,IC4Imports,4.35,2.142,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2021,I-Butane,IC4Imports,5.54,2.264,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2022,I-Butane,IC4Imports,5.17,2.185,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2020,I-Butane,IC4Imports,4.76,2.018,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2019,I-Butane,IC4Imports,5.05,2.046,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2017,I-Butane,IC4Imports,4.47,1.735,120.01,Light,,High
EXXONMOBIL_JOLIET,Joliet,2024,I-Butane,IC4Imports,6.02,2.165,120.01,Light,,High
MARATHON_MANDAN,Mandan,2021,I-Butane,IC4Imports,0.96,1.365,120.01,Light,,High
MARATHON_MANDAN,Mandan,2023,I-Butane,IC4Imports,1.71,2.304,120.01,Light,,High
MARATHON_MANDAN,Mandan,2022,VGO - Low Sulphur,RFCC,2.5,3.251,27.19,Heavy,0.50,Medium
MARATHON_MANDAN,Mandan,2021,VGO - Low Sulphur,RFCC,2.5,3.555,27.19,Heavy,0.50,Medium
MARATHON_MANDAN,Mandan,2020,VGO - Low Sulphur,RFCC,2.5,3.839,27.19,Heavy,0.50,Medium
MARATHON_MANDAN,Mandan,2020,I-Butane,IC4Imports,1.12,1.714,120.01,Light,,High
MARATHON_MANDAN,Mandan,2019,VGO - Low Sulphur,RFCC,2.5,3.601,23.00,Heavy,2.00,High
MARATHON_MANDAN,Mandan,2019,I-Butane,IC4Imports,1.0,1.441,120.01,Light,,High
MARATHON_MANDAN,Mandan,2018,VGO - Low Sulphur,RFCC,2.5,3.284,23.00,Heavy,2.00,High
MARATHON_MANDAN,Mandan,2018,I-Butane,IC4Imports,0.82,1.078,120.01,Light,,High
MARATHON_MANDAN,Mandan,2017,VGO - Low Sulphur,RFCC,2.5,3.894,23.00,Heavy,2.00,High
MARATHON_MANDAN,Mandan,2022,I-Butane,IC4Imports,0.78,1.02,120.01,Light,,High
MARATHON_MANDAN,Mandan,2017,I-Butane,IC4Imports,1.22,1.899,120.01,Light,,High
MARATHON_MANDAN,Mandan,2024,I-Butane,IC4Imports,1.43,2.06,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2023,Atres - Low Sulphur,VDU,3.0,4.669,23.01,Heavy,0.37,Low
ALON_BIG_SPRINGS,Big Spring,2021,I-Butane,IC4Imports,0.77,1.105,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2023,I-Butane,IC4Imports,1.01,1.574,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2022,I-Butane,IC4Imports,0.68,1.123,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2019,I-Butane,IC4Imports,0.8,1.1,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2018,I-Butane,IC4Imports,0.76,1.075,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2017,I-Butane,IC4Imports,0.9,1.272,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2024,I-Butane,IC4Imports,0.54,0.803,120.01,Light,,High
ALON_BIG_SPRINGS,Big Spring,2020,I-Butane,IC4Imports,0.69,1.103,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2020,VGO - High Sulphur,FCC,59.8,21.709,24.15,Heavy,1.60,High
VALERO_SAINT_CHARLES,St. Charles,2021,Atres - High Sulphur,VDU,90.0,33.865,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2023,VGO - High Sulphur,FCC,54.0,21.14,24.15,Heavy,1.60,High
VALERO_SAINT_CHARLES,St. Charles,2023,I-Butane,IC4imports,3.9,1.526,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2023,Atres - High Sulphur,VDU,90.0,35.233,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2022,VGO - High Sulphur,FCC,57.0,23.215,24.15,Heavy,1.60,High
VALERO_SAINT_CHARLES,St. Charles,2022,Atres - High Sulphur,VDU,90.0,36.655,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2019,I-Butane,IC4Imports,2.51,0.927,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2021,VGO - High Sulphur,FCC,57.0,21.448,24.15,Heavy,1.60,High
VALERO_SAINT_CHARLES,St. Charles,2022,I-Butane,IC4imports,4.54,1.85,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2018,VGO - High Sulphur,VGO2 Spl,59.8,17.948,19.00,Heavy,1.00,Medium
VALERO_SAINT_CHARLES,St. Charles,2021,I-Butane,IC4imports,4.66,1.753,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2017,Atres,VDU,51.69,17.362,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2017,I-Butane,IC4Imports,3.67,1.232,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2017,VGO - High Sulphur,VGO2 Spl,59.8,20.084,19.00,Heavy,1.00,Medium
VALERO_SAINT_CHARLES,St. Charles,2018,Atres,VDU,71.69,21.519,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2020,Atres - High Sulphur,VDU,51.69,18.767,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2018,I-Butane,IC4Imports,4.28,1.283,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2020,I-Butane,IC4imports,3.96,1.436,120.01,Light,,High
VALERO_SAINT_CHARLES,St. Charles,2019,Atres,VDU,65.0,24.021,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2019,VGO - High Sulphur,VGO2 Spl,25.0,9.239,19.00,Heavy,1.00,Medium
VALERO_SAINT_CHARLES,St. Charles,2024,Atres - High Sulphur,VDU,90.0,37.228,16.86,Heavy,3.06,High
VALERO_SAINT_CHARLES,St. Charles,2024,VGO - High Sulphur,FCC,30.0,12.409,24.15,Heavy,1.60,High
VALERO_SAINT_CHARLES,St. Charles,2024,I-Butane,IC4imports,3.15,1.302,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2018,I-Butane,IC4Imports,6.35,0.942,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2020,I-Butane,IC4Imports,5.83,1.094,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2023,I-Butane,IC4Imports,5.89,1.03,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2022,VGO - High Sulphur,LVGO Spl,30.0,5.313,24.15,Heavy,1.60,High
MPC_GALV_BAY,Galveston Bay,2022,I-Butane,IC4Imports,6.71,1.188,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2021,VGO - High Sulphur,LVGO Spl,30.0,5.556,24.15,Heavy,1.60,High
MPC_GALV_BAY,Galveston Bay,2023,VGO - High Sulphur,LVGO Spl,38.0,6.652,24.15,Heavy,1.60,High
MPC_GALV_BAY,Galveston Bay,2021,Naphtha,CCR Chem,75.0,13.89,56.00,Light,,High
MPC_GALV_BAY,Galveston Bay,2021,I-Butane,IC4Imports,-19.32,-3.578,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2020,VGO - High Sulphur,LVGO Spl,17.16,3.216,24.15,Heavy,1.60,High
MPC_GALV_BAY,Galveston Bay,2020,Naphtha,CCRChem,49.8,9.335,56.00,Light,,High
MPC_GALV_BAY,Galveston Bay,2019,VGO - High Sulphur,LVGO Spl,57.0,8.491,24.91,Heavy,1.50,High
MPC_GALV_BAY,Galveston Bay,2019,Naphtha,CCR,34.3,5.11,70.64,Light,1.10,Medium
MPC_GALV_BAY,Galveston Bay,2019,I-Butane,IC4Imports,3.56,0.531,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2024,VGO - High Sulphur,LVGO Spl,33.0,5.47,24.15,Heavy,1.60,High
MPC_GALV_BAY,Galveston Bay,2018,Naphtha,CCR,45.0,6.679,70.64,Light,1.10,Medium
MPC_GALV_BAY,Galveston Bay,2017,VGO - High Sulphur,LVGO Spl,47.16,8.445,24.91,Heavy,1.50,High
MPC_GALV_BAY,Galveston Bay,2017,Naphtha,CCR,49.3,8.829,70.64,Light,1.10,Medium
MPC_GALV_BAY,Galveston Bay,2017,I-Butane,IC4Imports,3.7,0.663,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2024,I-Butane,IC4Imports,17.3,2.867,120.01,Light,,High
MPC_GALV_BAY,Galveston Bay,2018,VGO - High Sulphur,LVGO Spl,28.0,4.156,24.91,Heavy,1.50,High
CENOVUS_WOOD_RIVER,Wood River,2021,I-Butane,IC4imports,2.88,0.888,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2023,VGO - Low Sulphur,FCC,17.0,5.124,27.19,Heavy,0.50,Medium
CENOVUS_WOOD_RIVER,Wood River,2023,I-Butane,IC4imports,3.31,0.998,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2022,VGO - Low Sulphur,FCC,20.0,6.153,27.19,Heavy,0.50,Medium
CENOVUS_WOOD_RIVER,Wood River,2022,I-Butane,IC4imports,2.34,0.72,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2021,VGO - Low Sulphur,FCC,20.0,6.17,27.19,Heavy,0.50,Medium
CENOVUS_WOOD_RIVER,Wood River,2020,I-Butane,IC4imports,2.27,0.741,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2019,I-Butane,IC4Imports,3.33,0.915,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2017,I-Butane,IC4Imports,1.6,0.502,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2020,VGO - Low Sulphur,FCC,20.0,6.525,27.19,Heavy,0.50,Medium
CENOVUS_WOOD_RIVER,Wood River,2018,I-Butane,IC4Imports,2.52,0.821,120.01,Light,,High
CENOVUS_WOOD_RIVER,Wood River,2024,VGO - Low Sulphur,FCC,10.0,2.637,27.19,Heavy,0.50,Medium
CENOVUS_WOOD_RIVER,Wood River,2024,I-Butane,IC4imports,1.78,0.47,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2020,I-Butane,IC4Imports,1.8,2.467,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2023,Refined Veg Oils,HVOHT,5.53,7.343,23.99,Heavy,,High
CVR_WYNNEWOOD,Wynnewood,2023,I-Butane,IC4Imports,1.5,1.999,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2022,Refined Veg Oils,HVOHT,3.0,4.488,23.99,Heavy,,High
CVR_WYNNEWOOD,Wynnewood,2022,I-Butane,IC4Imports,0.92,1.369,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2017,I-Butane,IC4Imports,2.14,2.814,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2020,VGO - Low Sulphur,FCC,0.51,0.696,27.19,Heavy,0.50,Medium
CVR_WYNNEWOOD,Wynnewood,2019,VGO - Low Sulphur,FCC,3.51,4.448,24.00,Heavy,2.00,High
CVR_WYNNEWOOD,Wynnewood,2019,I-Butane,IC4Imports,2.19,2.77,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2018,VGO - Low Sulphur,FCC,3.5,4.485,24.00,Heavy,2.00,High
CVR_WYNNEWOOD,Wynnewood,2018,I-Butane,IC4Imports,1.99,2.549,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2017,VGO - Low Sulphur,FCC,0.61,0.801,24.00,Heavy,2.00,High
CVR_WYNNEWOOD,Wynnewood,2021,I-Butane,IC4Imports,0.42,0.57,120.01,Light,,High
CVR_WYNNEWOOD,Wynnewood,2024,Refined Veg Oils,HVOHT,5.53,8.826,23.99,Heavy,,High
CVR_WYNNEWOOD,Wynnewood,2024,I-Butane,IC4Imports,0.77,1.224,120.01,Light,,High
PBF_MARTINEZ,Martinez Marathon,2017,VGO - High Sulphur,LVGO Spl,10.03,6.643,20.65,Heavy,2.40,High
PBF_MARTINEZ,Martinez Marathon,2018,VGO - High Sulphur,LVGO Spl,10.03,6.496,20.65,Heavy,2.40,High
PBF_MARTINEZ,Martinez Marathon,2019,VGO - High Sulphur,LVGO Spl,10.03,7.24,20.65,Heavy,2.40,High
PLACID_PORT_ALLEN,Port Allen,2020,VGO - High Sulphur,FCC,8.04,10.633,24.15,Heavy,1.60,High
PLACID_PORT_ALLEN,Port Allen,2017,I-Butane,IC4Imports,1.1,1.384,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2017,VGO - High Sulphur,FCC,8.04,10.096,20.65,Heavy,,High
PLACID_PORT_ALLEN,Port Allen,2018,I-Butane,IC4Imports,1.98,2.245,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2018,VGO - High Sulphur,FCC,7.5,8.527,20.65,Heavy,,High
PLACID_PORT_ALLEN,Port Allen,2019,I-Butane,IC4Imports,1.58,1.977,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2019,VGO - High Sulphur,FCC,6.0,7.481,20.65,Heavy,,High
PLACID_PORT_ALLEN,Port Allen,2020,I-Butane,IC4Imports,1.54,2.034,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2021,I-Butane,IC4Imports,1.81,2.449,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2023,I-Butane,IC4Imports,1.79,2.343,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2022,I-Butane,IC4Imports,1.74,2.309,120.01,Light,,High
PLACID_PORT_ALLEN,Port Allen,2024,I-Butane,IC4Imports,1.63,2.242,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2023,Atres - High Sulphur,VDU,22.0,3.973,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2020,I-Butane,IC4imports,8.37,1.79,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2020,VGO - High Sulphur,FCC,14.33,3.064,24.15,Heavy,1.60,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2023,VGO - High Sulphur,FCC,14.33,2.588,24.15,Heavy,1.60,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2021,Atres - High Sulphur,VDU,2.59,0.5,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2021,I-Butane,IC4imports,6.85,1.321,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2022,Atres - High Sulphur,VDU,22.0,3.779,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2020,Atres - High Sulphur,VDU,2.59,0.554,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2022,VGO - High Sulphur,FCC,14.33,2.462,24.15,Heavy,1.60,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2018,Atres,VDU,20.0,3.491,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2022,I-Butane,IC4imports,6.18,1.062,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2021,VGO - High Sulphur,FCC,14.33,2.766,24.15,Heavy,1.60,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2019,VGO - High Sulphur,FCC,50.0,9.005,20.65,Heavy,0.40,Low
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2019,I-Butane,IC4Imports,4.03,0.726,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2019,Atres,VDU,35.0,6.303,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2018,I-Butane,IC4Imports,2.09,0.364,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2024,VGO - High Sulphur,FCC,35.0,5.818,24.15,Heavy,1.60,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2024,Atres - High Sulphur,VDU,38.0,6.316,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2024,I-Butane,IC4imports,6.44,1.071,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2023,I-Butane,IC4imports,6.71,1.211,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2017,VGO - High Sulphur,FCC,14.33,2.853,20.65,Heavy,0.40,Low
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2017,I-Butane,IC4Imports,7.75,1.542,120.01,Light,,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2017,Atres,AtRes Spl,2.59,0.516,16.86,Heavy,3.06,High
EXXONMOBIL_BATON_ROUGE,Baton Rouge,2018,VGO - High Sulphur,FCC,50.0,8.728,20.65,Heavy,0.40,Low
MARATHON_CANTON,Canton,2021,I-Butane,IC4Imports,1.66,1.772,120.01,Light,,High
MARATHON_CANTON,Canton,2024,I-Butane,IC4Imports,1.45,1.444,120.01,Light,,High
MARATHON_CANTON,Canton,2017,I-Butane,IC4Imports,2.23,2.299,120.01,Light,,High
MARATHON_CANTON,Canton,2018,I-Butane,IC4Imports,2.47,2.345,120.01,Light,,High
MARATHON_CANTON,Canton,2023,I-Butane,IC4Imports,2.01,2.138,120.01,Light,,High
MARATHON_CANTON,Canton,2020,I-Butane,IC4Imports,1.8,2.08,120.01,Light,,High
MARATHON_CANTON,Canton,2022,I-Butane,IC4Imports,2.25,2.29,120.01,Light,,High
MARATHON_CANTON,Canton,2019,I-Butane,IC4Imports,2.0,2.191,120.01,Light,,High
CHEVRON_SALT_LAKE_CITY,Salt Lake City Chevron,2022,Butane,NC4Imports,0.9,1.673,112.47,Light,,High
CHEVRON_SALT_LAKE_CITY,Salt Lake City Chevron,2023,Butane,NC4Imports,0.34,0.628,112.47,Light,,High
CHEVRON_SALT_LAKE_CITY,Salt Lake City Chevron,2024,Butane,NC4Imports,0.48,0.975,112.47,Light,,High
BP_FERNDALE,Cherry Point,2021,HVO Feedstock,HVOHT,2.7,1.289,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2022,Crude Animal Fats,HVOHT,3.26,1.441,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2024,Crude UCO,HVOHT,0.61,0.256,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2022,Crude UCO,HVOHT,0.61,0.269,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2023,Crude Animal Fats,HVOHT,3.26,1.5,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2023,Crude UCO,HVOHT,0.61,0.28,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2024,Crude Animal Fats,HVOHT,3.26,1.369,23.99,Heavy,,High
BP_FERNDALE,Cherry Point,2017,Atres,VDU,2.0,0.933,16.86,Heavy,3.06,High
VALERO_SUNRAY,McKee,2023,VGO - High Sulphur,FCC,16.0,8.224,24.15,Heavy,1.60,High
VALERO_SUNRAY,McKee,2022,VGO - High Sulphur,FCC,19.0,10.804,24.15,Heavy,1.60,High
VALERO_SUNRAY,McKee,2021,VGO - High Sulphur,FCC,19.0,9.791,24.15,Heavy,1.60,High
VALERO_SUNRAY,McKee,2020,VGO - High Sulphur,FCC,20.0,11.574,24.15,Heavy,1.60,High
PBF_TOLEDO,Toledo PBF,2021,VGO - High Sulphur,FCC,7.0,5.076,24.15,Heavy,1.60,High
PBF_TOLEDO,Toledo PBF,2022,VGO - High Sulphur,FCC,7.0,4.634,24.15,Heavy,1.60,High
PBF_TOLEDO,Toledo PBF,2023,VGO - High Sulphur,RFCC,2.0,1.474,24.15,Heavy,1.60,High
PBF_TOLEDO,Toledo PBF,2024,VGO - High Sulphur,RFCC,10.0,6.636,24.15,Heavy,1.60,High
HUNT_TUSCALOOSA,Tuscaloosa,2018,VacResid,Coker,12.0,23.095,7.38,Heavy,2.78,High
HUNT_TUSCALOOSA,Tuscaloosa,2019,VacResid,VacResid Spl,25.0,36.227,7.38,Heavy,2.78,High
,Philadelphia,2017,I-Butane,IC4Imports,1.55,0.49,120.01,Light,,High
,Philadelphia,2017,Naphtha,REF,5.0,1.583,57.52,Light,0.00,Low
,Philadelphia,2018,I-Butane,IC4Imports,2.68,0.954,120.01,Light,,High
,Philadelphia,2018,Naphtha,REF,5.0,1.781,57.52,Light,0.00,Low
MPC_GALV_BAY,Texas City Marathon,2017,I-Butane,IC4Imports,4.35,4.331,120.01,Light,,High
MPC_GALV_BAY,Texas City Marathon,2017,VGO - Low Sulphur,FCC,15.28,15.197,24.91,Heavy,0.09,Low
,Kapolei Island Energy,2018,VGO - Low Sulphur,FCC,0.55,1.215,23.00,Heavy,0.50,Medium
,Kapolei Island Energy,2017,VGO - Low Sulphur,FCC,0.55,2.57,23.00,Heavy,0.50,Medium
MARATHON_CARSON,Carson,2017,VGO - High Sulphur,FCC,11.52,4.316,24.91,Heavy,1.00,Medium
